Timestamp,Temperature,Humidity,Direction,Speed,Rainfall,Pressure,PM 2.5
"1/3/2023, 0:14:42",19.44,77,0,0,0,1009.2,50
"1/3/2023, 0:14:45",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:14:48",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:14:51",19.44,0,0,0,0,0,51
"1/3/2023, 0:14:54",19.44,77,0,0,0,1009.2,49
"1/3/2023, 0:14:57",25,6,0,0,0,0,50
"1/3/2023, 0:15:00",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:15:03",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:15:06",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:15:09",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:15:12",19.44,0,0,0,0,0,53
"1/3/2023, 0:15:15",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:15:18",25,6,0,0,0,0,52
"1/3/2023, 0:15:21",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:15:24",19.44,77,0,0,0,1009.3,54
"1/3/2023, 0:15:27",19.44,77,0,0,0,1009.2,56
"1/3/2023, 0:15:30",19.44,77,0,0,0,1009.2,55
"1/3/2023, 0:15:33",19.44,0,0,0,0,0,54
"1/3/2023, 0:15:36",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:15:39",25,6,0,0,0,0,51
"1/3/2023, 0:15:42",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:15:45",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:15:48",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:15:51",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:15:52",0,0,0,0,0,0,0
"1/3/2023, 0:15:54",19.44,0,0,0,0,0,51
"1/3/2023, 0:15:57",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:16:00",25,0,0,0,0,0,0
"1/3/2023, 0:16:01",0,6,0,0,0,0,53
"1/3/2023, 0:16:03",19.44,77,0,0,0,1009.3,0
"1/3/2023, 0:16:04",0,0,0,0,0,0,52
"1/3/2023, 0:16:06",0,77,0,0,0,1009.3,52
"1/3/2023, 0:16:07",19.44,0,0,0,0,0,0
"1/3/2023, 0:16:09",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:16:10",0,0,0,0,0,0,0
"1/3/2023, 0:16:12",0,0,0,0,0,1009.3,0
"1/3/2023, 0:16:13",19.44,77,0,0,0,0,52
"1/3/2023, 0:16:16",19.44,0,0,0,0,0,51
"1/3/2023, 0:16:19",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:16:22",25,6,0,0,0,0,52
"1/3/2023, 0:16:25",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:16:28",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:16:31",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:16:34",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:16:37",19.44,0,0,0,0,0,53
"1/3/2023, 0:16:40",19.44,77,0,0,0,1009.2,56
"1/3/2023, 0:16:43",25,6,0,0,0,0,55
"1/3/2023, 0:16:46",19.44,77,0,0,0,1009.2,55
"1/3/2023, 0:16:49",19.44,77,0,0,0,1009.3,55
"1/3/2023, 0:16:52",19.44,77,0,0,0,1009.3,53
